rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
4.0,Great Store,"Former Employee, more than 1 year",Great managers team and supervisors.,It is hard to grow in that store and will mostly over work you.,,v,v,v,3,5,2,2,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-19, Merchandiser,
1.0,Not the place you want to be if you want growth.,"Former Employee, more than 1 year",You get a membership….that’s really the only pro.,You have no out of work life. You either have time to leave or you have to suffer and be sick the rest of your time.,,x,v,x,1,4,2,1,2.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-02, Processing Clerk,
5.0,Great experience,Former Employee,"Great pay and benefits, the opportunity to grow and build a career.",There weren't much of shifts flexibility,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-25, Membership Supervisor,
5.0,"Great people, great company","Current Employee, more than 1 year",great pay great people great company,no cons ever - always great,,v,v,v,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-27, Front End Cashier,
4.0,,Former Employee,secured job and good pay,heavy work and variant shifts,,v,v,r,4,5,3,3,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-03-02, Maintenance Director,
5.0,Great place,Current Employee,"Benefits, consistency, steady employment, diverse coworkers","Scheduled raises based on hours worked. Not necessarily a con, but it would be nice to have recognition quicker than once every 18 months. Pizza parties are nice, but doesn't count",,v,v,v,5,4,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-13, Clerk,
4.0,Great company and benefits,Former Employee,flexible on hours and growth,strict with their policy paperwork,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-28, Morning Stocker,
4.0,Working at Costco,"Current Employee, more than 1 year",Great benefits. At a great price,Difficult management. Different answers from different managers. Never in same page,,x,x,v,4,5,1,2,2.0,1.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Stocker,
4.0,PM,Former Employee,"Busy work, organized, but rewarding. Great benefits, decent pay, but overall great team.",Management needs to have more structure and areas of improvement for advancement,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Project Manager,
5.0,great place to work,"Former Employee, less than 1 year","really cool people to work with, as long as you do your work everything is fine, not to mention the pay and benefits, managers were really nice, there's a reason why this is rated the top job to work at",not really much to say,,v,r,v,4,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-30, Stocker,
4.0,Costco,"Former Employee, more than 10 years",Very good pay Great health insurance Dental 401k Free membership card Paid vacation time Two bonus’s a year Floating paid holiday Paid sick time,No work/life balance Unorganized Favoritism Promoted based on who you know now,,o,o,o,4,5,3,1,2.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-26, Manager,
3.0,It was ok,Former Employee,Good pay and friendly coworkers.,Essentially no benefits unless you have worked there a long time.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-16, Night Stocker,
3.0,Its okay,"Former Employee, less than 1 year",being in the bakery you didnt have to talk to many people.,"They will put you where the feel they need you and not train you. At least for me, I was just put in various roles without really explaining my job",,v,v,r,4,4,2,3,4.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-03, Bakery Team Member,
5.0,Great place to work,"Current Employee, less than 1 year","Great insurance benefits, the best hourly rate, lots of additional compensation, and multiple breaks to rest. All of this applies to part-time and full-time employees.",Some stores can have some bad managers.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-14, Cashier Assistant (Front End Assistant),
5.0,Great Culture,"Former Employee, less than 1 year",Great leadership and supportive culture with a clear line of advancement,have to start out seasonal,,v,v,v,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Team Member,
4.0,"Great job, horrible work life balance",Current Employee,"Benefits, great pay, opportunities for promotion","Horrible schedules, long hours, unhappy management",,v,v,r,5,5,1,1,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-25, Merchandiser/Customer Service,
5.0,Good place to work at.,"Current Employee, less than 1 year","Good benefits, good pay for retail/wholesale. Good culture.",Same as any other public company.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-15, Membership Clerk,
5.0,Great Company,Current Employee,above average pay with good benefits,no cons at this current time,,o,o,o,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-26, Anonymous Employee,
4.0,Good company to work,Current Employee,"Good medical, dental and vision benefits",Culture and Leadership are orthodox (could be good or bad). No bonus,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Product Owner (PO),
5.0,Costco,Former Employee,The pay was very good,Had to work on the holidays,,o,o,o,5,4,5,5,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-27, Sales Associate/Cashier,
2.0,Ok place,"Former Employee, less than 1 year",Flexible hours for struggling people,Low pay for the amount of work,,o,o,o,2,2,3,3,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-28, Stocker,
5.0,Good benefits,Current Employee,"Health, 401k plan, ensuring, and other benefits",No good organization in the work place,,o,o,o,4,5,4,4,4.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-24, Front End Cashier,
3.0,Processed cautiously.,Former Employee,Pay and benefits are amazing.,"Feel like I got bait and switched. Was hired on the spot and way lead to believe that I was going to be front end. A week before I started they told me I was going to be in the food court, Never working in food service before. 3 weeks into the job my manager talked to me about being let go due to my speed. Then is when I decided this threading environment want for me.",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-02, Food Court Employee,
5.0,They take care of you,"Current Employee, more than 1 year","Great pay, benefits, vacation and paid holidays",Senority based so if you're in a warehouse where retention is high you'll be bottom of the totem pole for awhile for requests off and you'll close a lot. Time to know in time it changes though. Just have to have patience.,,v,v,v,5,5,5,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-30, Cashier,
3.0,Bad Management,"Former Employee, more than 1 year",Good Benefits and can pick up more hours if wanted,Avondale location has terrible management.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-13, Front End,
2.0,"Good money, horrible environment","Former Employee, less than 1 year",The pay and compensation is great. The benefits are top tier.,Management is inadequate at best.,,x,r,r,3,5,1,2,2.0,2.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Membership Clerk,
5.0,chill place for college students,"Former Employee, more than 3 years","Cool, loved my co workers and supervisors.",Management switches alot. Be willing to deal with unchangeable behaviors.,,v,r,r,3,4,2,3,1.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-19, Cashier,
5.0,Solid,"Current Employee, less than 1 year",Early hours Good entry level pay,Too dependent on wether or not you have a good manager,,v,v,v,5,5,4,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Morning Stocker,
4.0,Good not Great,"Current Employee, more than 5 years","Pay, benefits, hours, holiday pay","Toxic leadership, abusive environment from customers",,x,r,x,1,5,1,1,1.0,2.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Membership Clerk,
3.0,Pretty Decent,"Former Employee, less than 1 year",Good People and employees are like family,Horrible Customers and Overwhelming work,,x,v,v,3,3,5,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Warehouse Associate,
4.0,Good,Former Employee,Quite Good pay and benefits,Hard to move up in the company,,v,v,o,3,5,4,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-24, Maintenance,
5.0,Good company to work for,"Former Employee, more than 1 year","Great Benefits,Paid vacations, paid time off and so on…","No stable schedule, every week you get different days off unless you’re a senior they can keep it the same, also there’s a lot of favoritism.",,v,v,o,3,4,3,3,4.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-03, Stocker,
5.0,Great,Current Employee,Good benefits Pay increases with licenses,"Typically, must work on the weekends",,o,o,o,5,5,5,3,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Licensed Optician,
5.0,great company,"Current Employee, more than 1 year",none everything is good no major issues,none downside good company to work for,,v,v,v,4,3,4,3,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Cashier,
4.0,Good first job,Former Employee,Good pay for high school students,"Bad hours, late nights, and weekends",,o,o,o,3,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Front End Assistant,
5.0,BEST JOB IN THE WORLD,"Former Employee, more than 5 years",Only if you like to learn and grow within,Poor management depending on location,,v,v,v,5,5,3,2,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-10, Major Sales Associate,
5.0,NIce,"Former Employee, more than 1 year",Flexibilty to shifts and overtime,no cons while I was there,,v,v,v,4,4,4,5,3.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Cashier,
5.0,Good company,Former Employee,The Benefits were great and so was the pay,Lots of customers to deal with,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-20, Cashier,
5.0,great experience,"Former Employee, less than 1 year","stable timetable, good environment, good coworkers","workload high, physical requirements, sometimes poor management",,v,r,v,5,4,3,4,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Stocker,
4.0,Great benefits,Former Employee,"Great benefits, room for growth",Leadership lacked sympathy and support for mental health concerns,,o,o,o,4,5,3,4,4.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-21, Optician,
4.0,Great,Former Employee,The organization had great benefits.,Sometimes a person could feel over worked.,,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-16, Cashier,
5.0,Great,"Current Employee, more than 8 years",Great company to work for,None that I felt worth mentioning,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-19, Clerk,
4.0,good place,Former Employee,"Good pay, learning opportunities, location","hardworking, stress arrangement of hours",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-23, Trainer,
3.0,Soul sucking & demoralizing,"Former Employee, more than 10 years",Great pay excellent benefits Bonus 2x a year,Back breaking work Mis-management Lots of bus throwing mind numbing,,x,v,v,5,4,4,3,2.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-12, Front End Cashier,
3.0,Favoritism,"Former Employee, more than 3 years","Great co workers, good pay","Scheduling favoritism, told no weekends granted off to part timers ever.",,o,r,o,3,4,2,1,2.0,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-07, Cashier Assistant (Front End Assistant),
3.0,It’s ok,Current Employee,"Great pay, great benefits , great employees","Understaffed, overworked, not cared for",,o,o,o,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-22, Costco Forklift Operator,
4.0,Great Company,"Current Employee, more than 3 years",The pay is amazing and so are the benefits! You can't go wrong working here,The only con is that sometimes things within management feel a bit unorganized,,v,v,v,4,5,3,5,4.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-09, Morning Stocker,
5.0,great college job,"Former Employee, more than 1 year",Super great benefits as a part time employee. Great pay and great atmosphere,The managers take their jobs a little too seriously. There was a lot of co-worker relationships. too much drama,,o,o,o,5,5,5,4,5.0,5.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-07, Morning Stocker,
5.0,good,"Current Employee, less than 1 year",My reason is to have my own money,Respect from each other and doing your job on time.,,v,v,v,,,,,,,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-17, Customer Service,
3.0,Experience heavily depends on location's management,"Current Employee, more than 10 years","High pay for retail, easy work","Difficult to move departments, gain additional training. Company politics",,x,v,v,3,5,3,3,3.0,4.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-02-15, Front End Cashier,
4.0,Good company,"Former Employee, more than 10 years",Costco still growing in number of locations and products and services. They treat employees okay. Sometimes can work long hours. Costco stock has been doing great.,"The harder you work, the more they expect from you. Sometimes it matters who you rub elbows with. Managers are expected to be available and accountable at all times no matter day off or vacation.",,v,v,v,3,3,3,2,3.0,3.0,Reviews/Costco-Wholesale-Reviews-E2590.htm,2023-01-10, Supervisor,
