rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
5.0,Front End Assistant,"Former Employee, less than 1 year",Everyone is extremely nice and helpful. Super positive working environment too.,since there's so many employees connection with managers is limited,,v,r,r,4,4,4,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-01-22, Front End Assistant,
5.0,Great Company,"Current Employee, more than 5 years","Stability, people, growth, culture, company story",-equal pay between warehouses and corporate office,,v,v,v,5,3,4,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-04-04, Anonymous Employee,
2.0,Good place for students to work,Former Employee,management were nice overall but can let you go at any given time,Free food once every blue moon,,o,o,o,1,1,1,1,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-05-28, Inbound Customer Service Representative,
5.0,Best workplace,"Former Employee, less than 1 year","Good salary
Supportive environment
Good management 
Perks and benefits 
Full shifts",No family time as shifts are not good,,v,v,v,5,5,5,2,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-09-09, Membership Assistant,
5.0,great,Current Employee,"great benefits, workload varies. upon completing probation, it is very difficult to lose your job.",very physical and most positions are labor intensive.,,v,v,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-09-18, Food,
4.0,Great benefits long shifts,"Current Employee, more than 3 years","Free Membership, Plans, Job Security , Good atmosphere","Long 10 hour shifts, 50 hours weekly ( but time passes quickly )",,v,o,v,5,4,4,3,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-10-17, Manager Meat Department,
5.0,it a great experience because they respect you,"Current Employee, less than 1 year",To join the Canadian society,it is hard job that you have to fight for it,,v,v,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-11-07, Meat Wrapper,
5.0,Love the company,Current Employee,Great awesome cool love it,Amazing company love it so muxh,,v,v,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-02-05, Anonymous Employee,
4.0,Best wholesale job to have,"Former Employee, less than 1 year","benefits, consistency, professionalism and overall an organized place to work",takes a very long time to get full-time employment,,v,o,v,3,5,4,5,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-21, Front End Sales Associate,
3.0,good plc to work,"Former Employee, more than 1 year","friendly environment , good pay and benefits.","poor management, supervisors treats you like animals.",,x,r,r,3,3,3,1,2.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-10-01, Membership Assistant,
5.0,Great place to work,Current Employee,They take great care of their employees,"Always extremely busy, can also be a pro because time flies by",,o,o,o,,,,,,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-10-15, Front End Assistant,
4.0,"Good place, good experience for Students","Former Employee, more than 1 year","-Good opportunities for advancement
-Flexible with school","-Was paying above minimum wage, the once it was raised no adjustment",,v,v,v,5,3,4,5,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-10-22, Front End Assistant,
4.0,Good on long term,"Former Employee, more than 1 year",Great benefits and great career possibilities,Salary is low if you are part time,,v,v,v,4,3,2,1,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-06-11, Cashier,
5.0,Great place to work,Former Employee,"great benefits
pension plan
great pay and ability to move up",high stress from membership holders and from upper management,,o,o,o,5,5,1,1,1.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-06-21, Front End Cashier,
3.0,Its an ok entry level job,"Current Employee, more than 3 years",easy job to do for the pay they give you,"can get boring
bad on the knees and back",,v,r,x,3,3,3,2,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-06-26, Merchandiser,
5.0,they have the best employee benefit,"Current Employee, less than 1 year",they have the international students program which is so cool,I can not think of any,,v,v,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-21, Cashier,
5.0,Refund experience,"Current Employee, more than 1 year","Great benefits, wonderful people, helps you grow in terms of customer service skills.","None, good experience nothing to complain about.",,v,v,o,5,5,4,4,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-09-05, Refund Clerk,
5.0,working at costco,"Current Employee, more than 5 years","other employees, learning a variety of different skills","members, the hours, its retail",,v,v,v,4,4,3,3,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-11-03, Cashier,
4.0,Great company philosophy and customer oriented,"Former Employee, more than 8 years","-Dynamic environment
-Multi skill development opportunities
-Great team diversity
-Room to grow or also relocate","-High corporate hierarchy
-Corporate political interests",,v,r,v,5,4,2,3,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-11-26, Administration Manager,
4.0,Past Costco employee,Former Employee,Great place to to work.  They seem to care about their employees.,The bright lights gave me headaches.,,o,o,o,4,4,,4,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-02-10, Anonymous Employee,
3.0,Costco,"Current Employee, more than 5 years","Benefits, pay increases with hours worked","Poor management, nepotism, minimal staff for a lot of work, cheap company",,x,v,x,4,4,1,1,2.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-08-05, Pharmacy Assistant,
4.0,employed from 1991-1997,"Former Employee, more than 5 years","Good benefits, good starting salary",early start times can be difficult to coordinate with transit,,o,o,o,,3,3,4,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-08-22, Service Clerk,
5.0,Working at Costco,Current Employee,Good company with solid morals and ethics.,Probably destroys your back after working for a couple years.,,v,r,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-03-13, Anonymous Employee,
5.0,Good place,"Former Employee, less than 1 year","Good salaries, friendly environment for working","Huge customers, big budget, favorable discount",,v,r,v,4,4,3,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-08, Sales Representative,
4.0,Challenging High salary,"Current Employee, more than 5 years",Great salaries and benefits for employees,"No weekend off, splitted day off, high pressure,",,v,v,v,4,5,2,2,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-13, Bakery Supervisor,
5.0,Costco,Current Employee,Costco is a great place to work,If you are part time you have to work both weekend days,,o,o,o,,,,,,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-15, Front End Cashier,
5.0,Best retail company to work for,"Former Employee, more than 3 years","Benefits, Wages, Advancement opportunities, Training, Mobility","Long hours
Repetitive work
Work-life balance
Too many floor managers
Target",,v,v,v,3,4,3,2,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-01-11, Night Merchandiser,
3.0,Good for part-time students,Former Employee,Good pay every two weeks,"Incredibly tight on staff hours,",,v,r,r,3,4,3,4,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-01-30, ,
4.0,Good to work for,Current Employee,"Good company to work for, flexible hours around university and other commitments",Lots of unsociable hours,,o,o,o,4,4,3,2,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-03-22, Anonymous Employee,
2.0,You are only ever part time,Former Employee,Time and a half on a sunday,"Start at 24 hours
Mangemet are horrible
No life",,x,r,x,1,2,1,1,1.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-03-24, Anonymous Employee,
5.0,Lovely environment,"Former Employee, more than 1 year","competitive pay and benefits
friendly group to work with",not many opportunities for accounting or other admin-type jobs,,o,v,o,3,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-06-02, Anonymous Employee,
4.0,I loved it,"Former Employee, more than 1 year",Flexible hours and willing to work with your schedule,Can be tiring being on the concrete floors,,o,o,o,3,5,3,4,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-11, Pharmacy Clerk,
2.0,cashier,Current Employee,- flexibility because departments have plenty of employees,- management sucks and arent very competent at this location,,x,o,o,3,3,2,1,2.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-01-08, Anonymous Employee,
5.0,job description,"Current Employee, less than 1 year",Its a great place to work everyone is very supportive,you have to work a lot,,o,o,o,,,,,,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-01-24, Anonymous Employee,
4.0,pro cons,Current Employee,great salary and advancement possible,all weekends hard to have a day off on a week end,,v,v,v,5,4,4,2,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-03-20, Anonymous Employee,
4.0,great place to work,"Current Employee, more than 1 year","lots to do, good people to work with",a little tough to get full time,,v,v,v,5,3,4,3,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-03-24, Membership,
5.0,Great environment,"Former Employee, less than 1 year","Team working,  comprehensive and non discriminatory environment.",Days are long and can be quite exhausting.,,v,o,o,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-04-13, Anonymous Employee,
5.0,Customer service,"Former Employee, more than 1 year","Great benefits, good pay, good increase, great timings","Nothing , it was great working in costco",,o,o,o,5,5,4,4,3.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-04-20, Anonymous Employee,
5.0,Front end supervisor,"Current Employee, more than 1 year","good company to work for, good salary.",very few stores so less chances of growth,,o,o,o,5,4,4,3,5.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-05-01, Anonymous Employee,
3.0,Nice place to work,"Current Employee, more than 1 year","Good pay, care for their staff..lots of treats","Sometimes not enough hours, dealing with difficult customers",,v,v,o,3,3,5,3,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-06-07, Anonymous Employee,
4.0,overall good company to work with,"Current Employee, less than 1 year","good benefits, decent work schedule","sales targets are tough, limited staff",,v,v,v,4,4,3,3,4.0,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-07-11, Hearing Support Assistant,
5.0,overall very good.,Former Employee,Seem like a fair employer. looking to change work environment,don't know of any really,,o,o,o,,,,,,,https://www.glassdoor.com/Reviews/Costco-Wholesale-Reviews-E2590_P1060.htm?filter.iso3Language=eng,2019-10-03, ,
